Date,Open,High,Low,Close,Adj Close,Volume
2012-08-01,63.490002,64.160004,63.310001,63.650002,51.354294,48400
2012-08-02,62.410000,62.630001,61.680000,62.259998,50.232815,45000
2012-08-03,64.199997,65.190002,64.139999,65.010002,52.451580,32800
2012-08-06,65.559998,66.239998,65.540001,65.870003,53.145454,45100
2012-08-07,66.389999,66.730003,66.190002,66.260002,53.460110,28200
2012-08-08,66.309998,66.680000,66.099998,66.510002,53.661808,21200
2012-08-09,67.029999,67.209999,66.739998,67.129997,54.162041,29400
2012-08-10,66.800003,67.900002,66.720001,67.800003,54.702614,28800
2012-08-13,67.190002,67.320000,66.779999,67.089996,54.129768,21200
2012-08-14,66.800003,67.129997,66.650002,67.040001,54.089439,18000
2012-08-15,67.110001,67.400002,67.010002,67.220001,54.234669,20500
2012-08-16,66.900002,67.500000,66.760002,67.419998,54.396027,24500
2012-08-17,67.519997,67.959999,67.089996,67.930000,54.807507,30900
2012-08-20,67.529999,67.800003,67.220001,67.690002,54.613873,40300
2012-08-21,67.919998,68.290001,67.620003,67.870003,54.759102,32800
2012-08-22,67.000000,67.730003,66.889999,67.570000,54.517048,29500
2012-08-23,67.559998,67.779999,67.160004,67.199997,54.218513,32200
2012-08-24,66.089996,66.839996,65.830002,66.720001,53.831253,61800
2012-08-27,66.870003,67.180000,66.610001,66.779999,53.879654,18500
2012-08-28,66.010002,66.529999,65.949997,66.209999,53.419769,30600
2012-08-29,66.580002,66.580002,65.930000,66.070000,53.306805,35000
2012-08-30,64.180000,65.010002,64.129997,64.660004,52.169193,66900
2012-08-31,64.849998,65.169998,64.389999,64.889999,52.354752,52800
2012-09-04,64.750000,64.889999,64.180000,64.760002,52.249878,45200
2012-09-05,64.900002,65.209999,64.629997,64.949997,52.403164,25100
2012-09-06,65.139999,66.279999,65.059998,66.080002,53.314884,29100
2012-09-07,67.260002,67.339996,66.410004,67.089996,54.129768,44700
2012-09-10,67.190002,67.620003,67.190002,67.290001,54.291134,46000
2012-09-11,67.180000,67.550003,67.180000,67.360001,54.347618,24000
2012-09-12,67.480003,67.849998,67.410004,67.779999,54.686478,56100
2012-09-13,68.080002,69.610001,67.949997,69.230003,55.856373,50700
2012-09-14,70.000000,70.220001,69.680000,69.779999,56.300125,66700
2012-09-17,69.480003,69.769997,69.129997,69.320000,55.928986,37500
2012-09-18,68.849998,69.320000,68.660004,68.800003,55.509445,29700
2012-09-19,69.669998,70.000000,69.459999,69.730003,56.259777,44500
2012-09-20,69.669998,70.470001,69.260002,70.260002,56.687393,56800
2012-09-21,70.940002,70.940002,70.250000,70.290001,56.711624,59100
2012-09-24,70.169998,70.540001,70.099998,70.370003,56.776150,67800
2012-09-25,70.570000,71.029999,69.709999,69.709999,56.243649,44500
2012-09-26,69.139999,69.400002,68.750000,68.809998,55.517498,27600
2012-09-27,69.000000,69.610001,68.750000,69.360001,55.961269,21300
2012-09-28,68.800003,68.800003,67.760002,68.129997,54.968872,39000
2012-10-01,68.279999,68.750000,67.809998,67.930000,54.807507,19500
2012-10-02,69.250000,69.480003,68.949997,69.150002,55.791832,36400
2012-10-03,69.029999,69.110001,68.550003,68.730003,55.452976,31400
2012-10-04,69.320000,69.860001,69.080002,69.860001,56.364677,19200
2012-10-05,70.769997,71.150002,70.309998,70.419998,56.816483,23100
2012-10-08,69.830002,69.839996,69.519997,69.699997,56.235584,29400
2012-10-09,69.800003,69.889999,69.410004,69.419998,56.009666,20000
2012-10-10,68.760002,68.910004,68.430000,68.459999,55.795902,32800
2012-10-11,69.620003,69.849998,69.129997,69.160004,56.366402,21500
2012-10-12,69.029999,69.209999,68.510002,68.699997,55.991493,10500
2012-10-15,68.620003,69.320000,68.570000,69.300003,56.480522,15000
2012-10-16,69.089996,69.169998,68.620003,68.949997,56.195259,24400
2012-10-17,68.669998,68.769997,68.430000,68.540001,55.861099,26500
2012-10-18,68.150002,68.800003,68.120003,68.339996,55.698093,19600
2012-10-19,67.519997,67.550003,66.949997,67.070000,54.663029,20900
2012-10-22,67.400002,67.480003,66.980003,67.459999,54.980877,15000
2012-10-23,66.250000,66.269997,65.309998,65.760002,53.595360,52400
2012-10-24,65.559998,65.690002,64.650002,64.849998,52.853691,59600
2012-10-25,63.790001,64.139999,63.560001,63.900002,52.079433,74400
2012-10-26,64.370003,64.900002,64.180000,64.519997,52.584747,59000
2012-10-31,64.500000,64.970001,64.400002,64.639999,52.707050,23800
2012-11-01,65.389999,65.870003,65.279999,65.709999,53.579521,20800
2012-11-02,65.339996,65.559998,64.910004,65.019997,53.016891,24300
2012-11-05,64.860001,65.239998,64.779999,65.110001,53.090282,30300
2012-11-06,65.730003,66.459999,65.639999,66.459999,54.191067,21100
2012-11-07,65.160004,65.760002,64.809998,65.550003,53.449062,94700
2012-11-08,64.410004,64.690002,64.250000,64.370003,52.486893,191300
2012-11-09,64.209999,64.669998,64.129997,64.410004,52.519512,60500
2012-11-12,65.070000,65.150002,62.660000,63.270000,51.589970,1221400
2012-11-13,63.540001,64.489998,63.419998,63.970001,52.160728,483200
2012-11-14,64.120003,64.320000,63.180000,63.400002,51.695961,203400
2012-11-15,63.389999,63.840000,63.220001,63.450001,51.736740,71800
2012-11-16,63.939999,64.180000,63.490002,64.080002,52.250423,100000
2012-11-19,64.589996,64.870003,64.320000,64.830002,52.861977,88300
2012-11-20,65.029999,65.150002,64.430000,64.730003,52.780445,74500
2012-11-21,65.360001,65.919998,65.250000,65.739998,53.603977,122400
2012-11-23,67.550003,67.989998,67.500000,67.930000,55.389702,48900
2012-11-26,67.629997,67.849998,67.440002,67.730003,55.226620,43800
2012-11-27,67.660004,67.940002,67.470001,67.489998,55.030918,66700
2012-11-28,66.800003,67.959999,66.760002,67.870003,55.340775,79100
2012-11-29,68.440002,68.820000,68.279999,68.660004,55.984932,79600
2012-11-30,68.559998,68.879997,68.389999,68.699997,56.017540,92300
2012-12-03,69.080002,69.080002,68.570000,68.639999,55.968632,60000
2012-12-04,69.019997,69.129997,68.669998,68.820000,56.115391,101000
2012-12-05,69.339996,69.839996,69.099998,69.330002,56.531246,57100
2012-12-06,70.379997,70.389999,69.629997,69.860001,56.963409,80100
2012-12-07,69.699997,69.820000,69.269997,69.599998,56.751408,26900
2012-12-10,69.099998,69.300003,68.919998,69.250000,56.466015,54400
2012-12-11,69.930000,70.269997,69.919998,70.220001,57.256943,213900
2012-12-12,69.800003,70.260002,69.410004,69.730003,56.857395,67300
2012-12-13,69.760002,70.129997,69.589996,69.779999,56.898170,62800
2012-12-14,70.290001,70.669998,70.230003,70.330002,57.346645,83800
2012-12-17,70.400002,70.529999,70.239998,70.529999,57.509716,27400
2012-12-18,71.110001,72.120003,71.059998,71.959999,58.675735,41900
2012-12-19,72.120003,72.190002,71.650002,71.790001,58.537109,153500
2012-12-20,72.129997,72.739998,72.019997,72.599998,59.197590,48700
2012-12-21,71.980003,72.449997,71.680000,71.839996,58.577877,80200
2012-12-24,71.989998,72.230003,71.949997,72.209999,58.879585,34200
2012-12-26,72.250000,72.410004,71.349998,71.519997,58.316959,30100
2012-12-27,72.449997,72.489998,71.470001,71.900002,58.626808,48800
2012-12-28,71.709999,72.029999,71.309998,71.349998,58.178333,34500
2012-12-31,71.889999,72.959999,71.889999,72.900002,59.442207,47900
2013-01-02,74.720001,75.410004,74.480003,75.400002,61.480686,105200
2013-01-03,74.059998,74.410004,73.709999,73.879997,60.241287,77300
2013-01-04,73.559998,74.559998,73.500000,74.370003,60.640850,37600
2013-01-07,73.870003,74.150002,73.680000,74.139999,60.453285,23100
2013-01-08,73.550003,73.690002,72.680000,73.019997,59.540039,128700
2013-01-09,72.629997,72.870003,72.500000,72.809998,59.368809,97900
2013-01-10,73.870003,74.559998,73.870003,74.480003,60.730518,41800
2013-01-11,75.400002,75.900002,75.059998,75.790001,61.798695,46100
2013-01-14,75.220001,76.309998,75.099998,76.279999,62.198235,111000
2013-01-15,76.629997,77.349998,76.559998,77.180000,62.932098,81600
2013-01-16,76.470001,76.500000,76.120003,76.150002,62.092243,41300
2013-01-17,76.540001,77.150002,76.489998,76.900002,62.703777,41500
2013-01-18,77.180000,77.449997,77.019997,77.309998,63.038086,48400
2013-01-22,76.750000,76.889999,76.489998,76.839996,62.654842,31300
2013-01-23,76.110001,76.150002,75.779999,76.099998,62.051453,36100
2013-01-24,76.599998,77.230003,76.599998,76.940002,62.736397,29200
2013-01-25,77.269997,77.589996,77.010002,77.500000,63.193012,44400
2013-01-28,76.669998,76.669998,76.070000,76.529999,62.402073,61000
2013-01-29,76.650002,77.239998,76.639999,77.169998,62.923923,29100
2013-01-30,78.610001,78.879997,78.089996,78.279999,63.853851,83300
2013-01-31,78.300003,78.940002,78.250000,78.430000,63.976189,59800
2013-02-01,79.870003,79.910004,78.809998,79.320000,64.702171,44000
2013-02-04,78.720001,78.790001,78.089996,78.190002,63.780434,30500
2013-02-05,78.489998,78.739998,78.169998,78.349998,63.910946,34000
2013-02-06,78.809998,79.080002,78.690002,79.010002,64.449310,32900
2013-02-07,78.379997,78.959999,77.919998,78.910004,64.367737,47800
2013-02-08,79.919998,80.540001,79.800003,80.209999,65.428154,108500
2013-02-11,79.309998,79.379997,78.879997,79.250000,64.645081,32500
2013-02-12,78.300003,79.360001,78.300003,79.239998,64.636932,43200
2013-02-13,79.169998,79.870003,79.169998,79.620003,64.946892,73700
2013-02-14,79.040001,79.529999,78.849998,79.150002,64.563507,47200
2013-02-15,80.510002,81.599998,80.470001,81.139999,66.186775,49300
2013-02-19,81.790001,82.209999,81.449997,81.690002,66.635399,41100
2013-02-20,81.559998,81.709999,80.680000,80.680000,65.811539,32600
2013-02-21,78.980003,79.040001,78.430000,78.839996,64.310646,61600
2013-02-22,79.379997,79.379997,78.639999,79.370003,64.742958,38300
2013-02-25,78.680000,79.360001,77.589996,77.669998,63.356258,81600
2013-02-26,78.010002,78.269997,77.300003,77.930000,63.568325,82100
2013-02-27,77.589996,78.989998,77.459999,78.889999,64.351425,69700
2013-02-28,79.190002,80.449997,79.180000,79.739998,65.044785,61700
2013-03-01,79.250000,79.839996,78.879997,79.610001,64.938759,50400
2013-03-04,80.919998,81.339996,80.599998,81.279999,66.300980,69900
2013-03-05,82.150002,82.320000,81.389999,81.529999,66.504913,36500
2013-03-06,81.739998,81.739998,80.739998,81.139999,66.186775,50700
2013-03-07,81.529999,81.940002,81.459999,81.779999,66.708832,51600
2013-03-08,81.290001,81.349998,80.769997,81.250000,66.276505,34100
2013-03-11,80.070000,80.459999,79.820000,80.440002,65.615784,54000
2013-03-12,81.269997,81.550003,81.070000,81.199997,66.235718,43400
2013-03-13,81.070000,81.320000,80.760002,81.199997,66.235718,19000
2013-03-14,80.800003,81.699997,80.680000,81.599998,66.561989,27700
2013-03-15,81.879997,81.959999,81.279999,81.309998,66.325439,65500
2013-03-18,81.050003,81.809998,81.050003,81.190002,66.227562,35200
2013-03-19,81.580002,81.860001,81.070000,81.339996,66.349922,60700
2013-03-20,82.059998,82.199997,81.089996,81.250000,66.276505,23500
2013-03-21,80.500000,81.070000,80.419998,80.580002,65.729988,26800
2013-03-22,80.650002,81.339996,80.489998,80.959999,66.039955,37300
2013-03-25,80.949997,80.949997,79.360001,79.800003,65.093719,30500
2013-03-26,79.400002,79.550003,79.080002,79.550003,64.889809,50900
2013-03-27,78.070000,79.040001,77.599998,78.959999,64.408524,43500
2013-03-28,79.360001,80.220001,79.290001,80.120003,65.354744,55800
2013-04-01,80.000000,80.040001,79.599998,79.709999,65.020325,24200
2013-04-02,80.879997,81.160004,80.360001,80.389999,65.574997,107700
2013-04-03,81.440002,81.529999,80.320000,80.320000,65.517891,47000
2013-04-04,80.339996,80.559998,80.080002,80.559998,65.713669,36000
2013-04-05,78.279999,79.129997,78.169998,79.129997,64.547203,32300
2013-04-08,79.500000,79.620003,78.720001,79.400002,64.767456,24500
2013-04-09,79.480003,79.529999,78.570000,79.160004,64.571671,15300
2013-04-10,79.860001,80.669998,79.660004,80.309998,65.509720,54900
2013-04-11,81.839996,83.320000,81.830002,82.660004,67.426659,115700
2013-04-12,82.870003,83.070000,81.980003,82.900002,67.622421,50300
2013-04-15,79.440002,79.589996,78.620003,78.870003,64.335114,53900
2013-04-16,80.199997,80.989998,80.000000,80.870003,65.966530,37600
2013-04-17,79.510002,79.510002,77.940002,78.570000,64.090385,42700
2013-04-18,78.699997,78.879997,78.139999,78.250000,63.829372,39200
2013-04-19,79.139999,79.970001,79.139999,79.639999,64.963219,37200
2013-04-22,79.529999,79.620003,78.389999,79.300003,64.685883,21100
2013-04-23,80.930000,82.269997,80.889999,81.610001,66.570175,59200
2013-04-24,80.970001,81.510002,80.820000,81.160004,66.203102,17000
2013-04-25,82.900002,83.209999,82.099998,82.220001,67.067741,45500
2013-04-26,81.580002,82.379997,81.559998,82.339996,67.165627,39700
2013-04-29,81.570000,82.320000,81.320000,82.139999,67.026901,64400
2013-04-30,82.150002,82.720001,81.169998,82.540001,67.353317,77200
2013-05-01,82.919998,83.230003,82.120003,82.320000,67.173790,47500
2013-05-02,83.040001,84.459999,82.589996,83.930000,68.487564,51200
2013-05-03,84.190002,84.489998,83.800003,84.239998,68.740540,29300
2013-05-06,84.220001,84.529999,83.949997,84.160004,68.675240,19000
2013-05-07,84.680000,84.930000,84.099998,84.889999,69.270943,62100
2013-05-08,86.660004,87.260002,85.150002,87.180000,71.139587,93800
2013-05-09,85.269997,86.010002,85.019997,85.959999,70.144043,97900
2013-05-10,86.019997,86.650002,85.760002,86.650002,70.707100,31300
2013-05-13,86.089996,86.419998,85.839996,86.410004,70.511269,32800
2013-05-14,86.370003,87.500000,86.370003,87.349998,71.278297,101100
2013-05-15,87.269997,88.209999,87.260002,88.080002,71.874001,30300
2013-05-16,88.480003,88.680000,87.669998,87.680000,71.547607,32600
2013-05-17,87.690002,88.139999,87.620003,87.980003,71.792389,16200
2013-05-20,88.250000,88.790001,87.970001,88.610001,72.306473,27600
2013-05-21,88.089996,88.970001,88.089996,88.589996,72.290161,14700
2013-05-22,88.809998,89.190002,87.529999,87.529999,71.425179,36100
2013-05-23,87.050003,88.059998,86.559998,87.750000,71.604713,31500
2013-05-24,86.300003,87.279999,86.070000,87.279999,71.221184,32400
2013-05-28,89.309998,89.639999,88.910004,89.120003,72.722649,28100
2013-05-29,87.349998,87.529999,86.690002,87.269997,71.213036,25400
2013-05-30,87.599998,88.750000,87.599998,88.309998,72.061668,27100
2013-05-31,85.769997,86.260002,84.980003,85.070000,69.417824,41800
2013-06-03,85.320000,85.839996,85.029999,85.699997,69.931900,32500
2013-06-04,85.750000,86.199997,85.010002,85.269997,69.581001,29300
2013-06-05,84.529999,85.239998,84.330002,84.470001,70.146011,45400
2013-06-06,84.809998,85.760002,84.669998,85.730003,71.192337,44200
2013-06-07,85.489998,86.699997,85.120003,86.599998,71.914818,28000
2013-06-10,86.930000,86.930000,86.080002,86.209999,71.590935,17400
2013-06-11,85.449997,86.309998,85.370003,85.639999,71.117599,28600
2013-06-12,87.980003,87.989998,86.330002,86.419998,71.765327,66700
2013-06-13,86.550003,89.190002,86.199997,89.089996,73.982574,79300
2013-06-14,87.620003,88.290001,87.480003,87.910004,73.002663,22300
2013-06-17,88.129997,88.660004,87.680000,88.360001,73.376366,48500
2013-06-18,88.010002,89.050003,87.849998,88.889999,73.816498,27600
2013-06-19,88.790001,88.980003,87.169998,87.250000,72.454582,20900
2013-06-20,85.050003,85.809998,84.639999,84.949997,70.544617,35400
2013-06-21,85.779999,85.790001,83.529999,84.500000,70.170921,32300
2013-06-24,81.830002,82.440002,81.209999,82.330002,68.368889,50100
2013-06-25,81.940002,83.279999,81.669998,83.180000,69.074768,45700
2013-06-26,82.489998,83.080002,82.279999,82.949997,68.883759,89800
2013-06-27,84.900002,86.199997,84.709999,86.059998,71.466385,46400
2013-06-28,85.480003,85.940002,84.970001,85.389999,70.909996,23700
2013-07-01,86.709999,87.889999,86.709999,87.169998,72.388145,36700
2013-07-02,86.699997,87.169998,85.790001,86.370003,71.723801,17100
2013-07-03,86.169998,86.930000,86.120003,86.680000,71.981232,21300
2013-07-05,86.699997,87.629997,85.889999,86.889999,72.155640,26200
2013-07-08,88.010002,88.550003,87.949997,88.150002,73.201981,17000
2013-07-09,87.959999,87.959999,85.970001,87.400002,72.579163,37500
2013-07-10,87.459999,88.050003,87.040001,87.870003,72.969437,19500
2013-07-11,89.000000,89.839996,88.739998,89.540001,74.356255,24800
2013-07-12,90.489998,91.150002,90.169998,90.629997,75.261421,61800
2013-07-15,90.889999,91.080002,90.540001,90.800003,75.402596,19800
2013-07-16,88.809998,89.239998,88.370003,89.220001,74.090515,65300
2013-07-17,89.250000,89.260002,88.300003,89.029999,73.932747,34700
2013-07-18,91.349998,91.989998,91.309998,91.860001,76.282837,52500
2013-07-19,91.199997,91.529999,91.029999,91.309998,75.826118,27800
2013-07-22,90.959999,91.000000,90.639999,90.860001,75.452415,27200
2013-07-23,90.930000,90.970001,90.110001,90.410004,75.078728,15000
2013-07-24,90.830002,90.830002,90.099998,90.529999,75.178383,14300
2013-07-25,89.529999,90.949997,89.330002,90.949997,75.527161,107600
2013-07-26,90.180000,90.879997,89.639999,90.830002,75.427505,25200
2013-07-29,92.080002,92.269997,90.269997,90.680000,75.302948,118000
2013-07-30,90.110001,90.110001,89.050003,89.510002,74.355934,43000
2013-07-31,89.800003,90.739998,89.500000,90.089996,74.837753,265300
2013-08-01,91.309998,91.540001,90.570000,91.330002,75.867813,48600
2013-08-02,91.169998,91.919998,90.739998,91.919998,76.357918,37700
2013-08-05,91.839996,91.839996,91.290001,91.730003,76.200096,17400
2013-08-06,91.839996,91.940002,91.080002,91.440002,75.959183,29200
2013-08-07,91.220001,91.500000,90.669998,90.919998,75.527222,28200
2013-08-08,92.209999,92.809998,91.970001,92.339996,76.706825,25400
2013-08-09,92.459999,92.970001,92.169998,92.169998,76.565605,11700
2013-08-12,91.250000,91.550003,90.790001,91.230003,75.784752,22800
2013-08-13,91.500000,92.059998,90.699997,91.889999,76.333000,13700
2013-08-14,92.290001,92.970001,92.010002,92.070000,76.482521,67200
2013-08-15,91.239998,91.349998,90.320000,91.059998,75.643517,84900
2013-08-16,90.419998,91.349998,90.260002,91.169998,75.734901,63800
2013-08-19,91.360001,91.809998,91.169998,91.260002,75.809677,30400
2013-08-20,90.720001,91.620003,90.320000,91.519997,76.025642,34900
2013-08-21,92.879997,94.050003,92.550003,93.150002,77.379692,38200
2013-08-22,92.500000,94.739998,90.500000,92.750000,77.047409,48900
2013-08-23,94.820000,95.440002,94.180000,95.070000,78.974632,57400
2013-08-26,94.589996,95.389999,94.589996,94.949997,78.874947,20100
2013-08-27,93.349998,93.669998,92.470001,92.470001,76.814819,28700
2013-08-28,92.070000,92.230003,91.239998,91.650002,76.133644,21200
2013-08-29,95.110001,95.650002,94.620003,94.650002,78.625740,67700
2013-08-30,93.980003,94.000000,92.449997,92.739998,77.039108,38000
2013-09-03,95.730003,96.790001,94.769997,95.779999,79.564423,39500
2013-09-04,96.260002,97.309998,96.059998,97.120003,80.677567,29600
2013-09-05,97.070000,97.389999,96.260002,97.019997,80.594490,22300
2013-09-06,97.110001,98.699997,96.870003,97.400002,80.910172,32200
2013-09-09,97.790001,98.459999,97.699997,98.220001,81.591324,23200
2013-09-10,100.279999,100.750000,99.589996,100.440002,83.435516,36200
2013-09-11,100.769997,101.400002,100.050003,100.820000,83.751175,26900
2013-09-12,101.320000,102.820000,100.870003,101.580002,84.382507,82600
2013-09-13,102.220001,102.830002,101.750000,102.669998,85.287949,39800
2013-09-16,103.150002,103.330002,102.440002,102.620003,85.246429,31000
2013-09-17,102.949997,103.339996,102.790001,103.089996,85.636856,25100
2013-09-18,103.730003,105.230003,102.470001,104.910004,87.148720,25500
2013-09-19,103.839996,103.839996,102.059998,102.900002,85.478996,54300
2013-09-20,103.449997,103.669998,102.459999,103.500000,85.977425,27900
2013-09-23,102.720001,102.720001,100.919998,102.040001,84.764610,37500
2013-09-24,103.470001,104.330002,102.790001,103.199997,85.728203,36400
2013-09-25,104.099998,104.660004,102.820000,102.949997,85.520546,36800
2013-09-26,102.910004,103.239998,101.760002,103.099998,85.645157,28100
2013-09-27,103.190002,103.629997,102.690002,103.279999,85.794685,34700
2013-09-30,102.279999,103.089996,101.739998,102.940002,85.512253,75800
2013-10-01,102.720001,102.779999,102.309998,102.480003,85.130119,26500
2013-10-02,101.699997,102.610001,101.000000,102.470001,85.121819,42500
2013-10-03,101.919998,102.690002,101.129997,101.480003,84.299400,27300
2013-10-04,100.739998,101.449997,100.559998,100.889999,83.809303,38700
2013-10-07,100.419998,101.400002,100.379997,100.790001,83.726242,15400
2013-10-08,100.010002,100.580002,98.150002,98.930000,82.181137,39800
2013-10-09,97.209999,97.820000,96.459999,97.360001,81.555649,35800
2013-10-10,98.309998,99.690002,98.239998,99.629997,83.457161,46300
2013-10-11,99.309998,99.559998,98.610001,99.559998,83.398514,126200
2013-10-14,99.349998,100.220001,99.070000,100.220001,83.951408,68100
2013-10-15,101.550003,102.349998,100.550003,102.000000,85.442436,71900
2013-10-16,102.070000,103.050003,101.760002,102.769997,86.087440,49600
2013-10-17,103.610001,103.720001,102.629997,103.639999,86.816238,37100
2013-10-18,103.279999,104.260002,103.029999,103.959999,87.084297,17400
2013-10-21,105.220001,105.750000,104.809998,105.559998,88.424561,43900
2013-10-22,105.480003,106.589996,105.379997,106.250000,89.002541,33700
2013-10-23,105.660004,106.309998,105.360001,106.180000,88.943893,42800
2013-10-24,106.980003,107.790001,106.279999,107.580002,90.116661,42300
2013-10-25,108.180000,108.940002,107.400002,108.940002,91.255882,36500
2013-10-28,106.959999,108.059998,106.589996,107.779999,90.284172,33700
2013-10-29,106.610001,106.989998,105.949997,106.779999,89.446510,42000
2013-10-30,106.989998,107.269997,106.449997,106.660004,89.371094,30400
2013-10-31,106.220001,106.910004,105.669998,106.540001,89.270569,48400
2013-11-01,106.150002,106.239998,105.309998,106.169998,88.960548,22200
2013-11-04,106.910004,107.570000,106.629997,107.459999,90.041428,37200
2013-11-05,107.510002,108.169998,107.239998,108.019997,90.510651,25600
2013-11-06,109.699997,110.220001,109.690002,110.000000,92.169724,32300
2013-11-07,110.360001,110.410004,108.970001,109.000000,91.331810,224500
2013-11-08,108.580002,110.120003,108.480003,110.110001,92.261879,67000
2013-11-11,109.440002,109.580002,108.570000,109.010002,91.340187,37200
2013-11-12,107.389999,107.660004,106.220001,107.260002,89.873848,54600
2013-11-13,104.559998,105.879997,104.260002,105.879997,88.717529,82200
2013-11-14,107.349998,108.410004,107.059998,108.139999,90.611206,45300
2013-11-15,109.610001,109.610001,109.070000,109.419998,91.683716,23700
2013-11-18,109.120003,109.269997,108.339996,108.570000,90.971519,58400
2013-11-19,107.000000,107.550003,106.589996,107.220001,89.840332,47400
2013-11-20,107.330002,107.730003,106.680000,107.040001,89.689514,35600
2013-11-21,108.519997,109.489998,107.599998,109.379997,91.650215,44300
2013-11-22,111.279999,111.440002,110.680000,111.160004,93.141685,36500
2013-11-25,110.650002,110.690002,109.110001,109.360001,91.633446,38400
2013-11-26,109.930000,110.019997,108.970001,109.459999,91.717239,43900
2013-11-27,111.190002,111.360001,110.000000,110.440002,92.538391,34400
2013-11-29,111.220001,111.230003,110.589996,110.760002,92.806526,13700
2013-12-02,110.209999,110.300003,109.290001,109.419998,91.683716,17800
2013-12-03,108.769997,108.830002,107.809998,108.269997,90.720154,21000
2013-12-04,107.430000,109.169998,107.430000,108.940002,91.281540,34900
2013-12-05,107.860001,107.870003,106.660004,106.980003,89.639236,38300
2013-12-06,107.410004,108.250000,107.250000,108.250000,90.703369,38200
2013-12-09,108.370003,108.839996,107.769997,108.279999,90.728508,28700
2013-12-10,107.930000,108.279999,107.230003,108.279999,90.728508,68800
2013-12-11,108.639999,108.760002,107.129997,107.349998,89.949242,31400
2013-12-12,106.320000,106.419998,104.669998,105.230003,88.172897,57100
2013-12-13,105.720001,106.260002,105.279999,106.029999,88.843224,74500
2013-12-16,107.000000,108.010002,106.949997,107.230003,89.848709,50000
2013-12-17,106.459999,106.599998,105.800003,106.400002,89.153244,45000
2013-12-18,107.099998,108.180000,106.099998,108.180000,90.644730,37700
2013-12-19,108.629997,110.720001,108.540001,110.000000,92.169724,60700
2013-12-20,110.760002,111.529999,110.080002,110.099998,92.253502,97100
2013-12-23,111.410004,111.930000,110.800003,111.599998,93.510353,43500
2013-12-24,112.360001,112.699997,112.059998,112.669998,94.406929,22900
2013-12-26,114.169998,114.339996,109.830002,113.730003,95.295105,33000
2013-12-27,114.250000,114.470001,113.790001,114.150002,95.647026,34600
2013-12-30,113.550003,114.230003,113.070000,113.970001,95.496185,37100
2013-12-31,112.790001,115.400002,112.790001,114.860001,96.241936,27800
2014-01-02,113.660004,113.660004,112.510002,113.050003,94.725327,35400
2014-01-03,113.300003,113.980003,113.059998,113.580002,95.169426,29500
2014-01-06,113.199997,113.300003,111.589996,111.889999,93.753357,23400
2014-01-07,111.739998,112.410004,111.559998,112.279999,94.080124,28900
2014-01-08,110.870003,111.120003,110.459999,111.120003,93.108162,35100
2014-01-09,111.040001,111.169998,109.940002,110.800003,92.840034,31300
2014-01-10,112.370003,113.139999,111.989998,113.070000,94.742081,37200
2014-01-13,111.930000,111.959999,110.629997,110.699997,92.756248,38000
2014-01-14,112.000000,112.800003,111.449997,112.620003,94.365028,51100
2014-01-15,113.379997,113.470001,112.830002,113.320000,94.951569,43000
2014-01-16,112.349998,112.349998,111.379997,112.070000,93.904190,46400
2014-01-17,111.449997,111.760002,110.860001,111.160004,93.141685,63000
2014-01-21,111.900002,111.940002,111.150002,111.860001,93.728226,42900
2014-01-22,111.430000,111.959999,111.230003,111.930000,93.786865,32000
2014-01-23,110.599998,110.599998,109.660004,110.309998,92.429459,35900
2014-01-24,108.540001,108.540001,106.769997,106.769997,89.463272,50300
2014-01-27,105.900002,106.349998,105.029999,105.580002,88.466171,89700
2014-01-28,106.760002,107.599998,106.629997,107.510002,90.083313,36100
2014-01-29,105.900002,106.699997,105.610001,106.110001,88.910271,60500
2014-01-30,105.160004,105.730003,104.459999,105.680000,88.574982,73700
2014-01-31,103.230003,105.290001,103.019997,104.870003,87.896111,53300
2014-02-03,104.269997,104.699997,102.190002,102.269997,85.716934,86900
2014-02-04,103.820000,104.389999,103.330002,104.000000,87.166916,122900
2014-02-05,104.580002,104.870003,103.540001,104.230003,87.359703,50000
2014-02-06,105.980003,106.449997,105.900002,106.389999,89.170097,34400
2014-02-07,107.019997,107.570000,106.459999,107.570000,90.159096,33400
2014-02-10,106.830002,107.480003,106.589996,107.250000,89.890869,24800
2014-02-11,109.209999,110.150002,109.010002,109.820000,92.044907,60000
2014-02-12,110.879997,112.220001,110.860001,111.989998,93.863678,64100
2014-02-13,111.309998,112.260002,111.199997,112.220001,94.056442,38800
2014-02-14,112.379997,113.260002,112.169998,112.870003,94.601257,30000
2014-02-18,113.580002,114.040001,113.230003,113.540001,95.162804,36500
2014-02-19,112.730003,113.750000,112.430000,112.489998,94.282768,28300
2014-02-20,113.019997,113.540001,112.750000,113.389999,95.037079,30400
2014-02-21,112.529999,112.930000,111.500000,111.690002,93.612244,46000
2014-02-24,110.820000,112.860001,110.739998,112.440002,94.240845,44900
2014-02-25,112.139999,112.279999,110.800003,112.209999,94.048080,106900
2014-02-26,111.400002,111.589996,110.660004,111.070000,93.092590,109100
2014-02-27,105.269997,107.750000,105.209999,107.720001,90.284798,237700
2014-02-28,108.660004,110.470001,108.400002,109.389999,91.684502,404000
2014-03-03,105.300003,105.800003,104.839996,105.040001,88.038582,249300
2014-03-04,107.580002,107.919998,107.190002,107.389999,90.008209,49700
2014-03-05,106.400002,107.099998,105.940002,106.169998,88.985695,52000
